Name;qualifiedName;Lines;BlankLines;CodeLines;CommentLines;AverageLines;AverageCommentLines;AverageComplexity;MaximumComplexity;RatioComment/Code;usesClasses;usedbyClasses;ownedFunctions;
RGWOp_MDLog_List;sca.analysis.FileLevel.ceph-master.src.rgw.rgw_rest_log.h.RGWHandler_Log.RGWOp_BILog_Delete.RGWOp_BILog_Info.RGWOp_BILog_List.RGWOp_DATALog_Delete.RGWOp_DATALog_Info.RGWOp_DATALog_List.RGWOp_DATALog_Notify.RGWOp_DATALog_ShardInfo.RGWOp_MDLog_Delete.RGWOp_MDLog_Info.RGWOp_MDLog_List;  105; 12;93;0; 13;0; 3;17;0.00;[];[];[];
RGWOp_MDLog_Lock;sca.analysis.FileLevel.ceph-master.src.rgw.rgw_rest_log.h.RGWHandler_Log.RGWOp_BILog_Delete.RGWOp_BILog_Info.RGWOp_BILog_List.RGWOp_DATALog_Delete.RGWOp_DATALog_Info.RGWOp_DATALog_List.RGWOp_DATALog_Notify.RGWOp_DATALog_ShardInfo.RGWOp_MDLog_Delete.RGWOp_MDLog_Info.RGWOp_MDLog_List.RGWOp_MDLog_Lock;61;7;54;0; 11;0; 3;14;0.00;[];[];[];
RGWOp_MDLog_Notify;sca.analysis.FileLevel.ceph-master.src.rgw.rgw_rest_log.h.RGWHandler_Log.RGWOp_BILog_Delete.RGWOp_BILog_Info.RGWOp_BILog_List.RGWOp_DATALog_Delete.RGWOp_DATALog_Info.RGWOp_DATALog_List.RGWOp_DATALog_Notify.RGWOp_DATALog_ShardInfo.RGWOp_MDLog_Delete.RGWOp_MDLog_Info.RGWOp_MDLog_List.RGWOp_MDLog_Lock.RGWOp_MDLog_Notify;54;8;45;0;9;0; 3;12;0.00;[];[];[];
RGWOp_MDLog_Unlock;sca.analysis.FileLevel.ceph-master.src.rgw.rgw_rest_log.h.RGWHandler_Log.RGWOp_BILog_Delete.RGWOp_BILog_Info.RGWOp_BILog_List.RGWOp_DATALog_Delete.RGWOp_DATALog_Info.RGWOp_DATALog_List.RGWOp_DATALog_Notify.RGWOp_DATALog_ShardInfo.RGWOp_MDLog_Delete.RGWOp_MDLog_Info.RGWOp_MDLog_List.RGWOp_MDLog_Lock.RGWOp_MDLog_Notify.RGWOp_MDLog_ShardInfo.RGWOp_MDLog_Unlock;49;7;42;0;8;0; 2;10;0.00;[];[];[];
RGWOp_Metadata_Delete;sca.analysis.FileLevel.ceph-master.src.rgw.rgw_rest_metadata.h.RGWHandler_Metadata.RGWOp_Metadata_Delete;22;2;20;0;3;0; 1; 4;0.00;[];[];[];
RGWOp_Metadata_Get;sca.analysis.FileLevel.ceph-master.src.rgw.rgw_rest_metadata.h.RGWHandler_Metadata.RGWOp_Metadata_Delete.RGWOp_Metadata_Get;27;5;21;1;4;0; 1; 4;0.05;[];[];[];
RGWOp_Metadata_Get_Myself;sca.analysis.FileLevel.ceph-master.src.rgw.rgw_rest_metadata.h.RGWHandler_Metadata.RGWOp_Metadata_Delete.RGWOp_Metadata_Get.RGWOp_Metadata_Get_Myself;15;3;12;0;3;0; 1; 1;0.00;[];[];[];
RGWOp_Metadata_Put;sca.analysis.FileLevel.ceph-master.src.rgw.rgw_rest_metadata.h.RGWHandler_Metadata.RGWOp_Metadata_Delete.RGWOp_Metadata_Get.RGWOp_Metadata_Get_Myself.RGWOp_Metadata_List.RGWOp_Metadata_Put;  114;9; 104;1; 13;0; 3;11;0.01;[];[];[];
RGWOp_Object_Remove;sca.analysis.FileLevel.ceph-master.src.rgw.rgw_rest_bucket.cc.RGWOp_Bucket_Info.RGWOp_Bucket_Link.RGWOp_Bucket_Remove.RGWOp_Bucket_Unlink.RGWOp_Check_Bucket_Index.RGWOp_Get_Policy.RGWOp_Object_Remove;28;8;20;0;5;0; 1; 1;0.00;[];[];[];
RGWOp_Period_Base;sca.analysis.FileLevel.ceph-master.src.rgw.rgw_rest_realm.cc.RGWHandler_Period.RGWHandler_Realm.RGWOp_Period_Base;26;2;24;0;9;0; 3; 5;0.00;[];[];[];
RGWOp_Period_Get;sca.analysis.FileLevel.ceph-master.src.rgw.rgw_rest_realm.cc.RGWHandler_Period.RGWHandler_Realm.RGWOp_Period_Base.RGWOp_Period_Get;27;2;25;0;5;0; 1; 4;0.00;[];[];[];
RGWOp_Quota_Info;sca.analysis.FileLevel.ceph-master.src.rgw.rgw_rest_user.cc.RGWOp_Caps_Add.RGWOp_Caps_Remove.RGWOp_Key_Create.RGWOp_Key_Remove.RGWOp_Quota_Info;69; 16;53;0; 15;0; 2; 8;0.00;[];[];[];
RGWOp_Quota_Set;sca.analysis.FileLevel.ceph-master.src.rgw.rgw_rest_user.cc.RGWOp_Caps_Add.RGWOp_Caps_Remove.RGWOp_Key_Create.RGWOp_Key_Remove.RGWOp_Quota_Info.RGWOp_Quota_Set;  136; 25; 109;1; 32;0; 8;32;0.01;[];[];[];
RGWOp_Realm_Get;sca.analysis.FileLevel.ceph-master.src.rgw.rgw_rest_realm.cc.RGWHandler_Period.RGWHandler_Realm.RGWOp_Period_Base.RGWOp_Period_Get.RGWOp_Period_Post.RGWOp_Realm_Get;41;3;37;1;7;0; 1; 4;0.03;[];[];[];
RGWOp_Realm_List;sca.analysis.FileLevel.ceph-master.src.rgw.rgw_rest_realm.cc.RGWHandler_Period.RGWHandler_Realm.RGWOp_Period_Base.RGWOp_Period_Get.RGWOp_Period_Post.RGWOp_Realm_Get.RGWOp_Realm_List;42;2;39;1;7;0; 1; 4;0.03;[];[];[];
RGWOp_Subuser_Create;sca.analysis.FileLevel.ceph-master.src.rgw.rgw_rest_user.cc.RGWOp_Caps_Add.RGWOp_Caps_Remove.RGWOp_Key_Create.RGWOp_Key_Remove.RGWOp_Quota_Info.RGWOp_Quota_Set.RGWOp_Subuser_Create;76; 15;60;2; 17;0; 3;11;0.03;[];[];[];
RGWOp_Subuser_Modify;sca.analysis.FileLevel.ceph-master.src.rgw.rgw_rest_user.cc.RGWOp_Caps_Add.RGWOp_Caps_Remove.RGWOp_Key_Create.RGWOp_Key_Remove.RGWOp_Quota_Info.RGWOp_Quota_Set.RGWOp_Subuser_Create.RGWOp_Subuser_Modify;67; 15;52;0; 14;0; 3;10;0.00;[];[];[];
RGWOp_Subuser_Remove;sca.analysis.FileLevel.ceph-master.src.rgw.rgw_rest_user.cc.RGWOp_Caps_Add.RGWOp_Caps_Remove.RGWOp_Key_Create.RGWOp_Key_Remove.RGWOp_Quota_Info.RGWOp_Quota_Set.RGWOp_Subuser_Create.RGWOp_Subuser_Modify.RGWOp_Subuser_Remove;43; 10;33;0;8;0; 2; 7;0.00;[];[];[];
RGWOp_Sync_Bucket;sca.analysis.FileLevel.ceph-master.src.rgw.rgw_rest_bucket.cc.RGWOp_Bucket_Info.RGWOp_Bucket_Link.RGWOp_Bucket_Remove.RGWOp_Bucket_Unlink.RGWOp_Check_Bucket_Index.RGWOp_Get_Policy.RGWOp_Object_Remove.RGWOp_Set_Bucket_Quota.RGWOp_Sync_Bucket;30;7;23;0;5;0; 1; 1;0.00;[];[];[];
RGWOp_Usage_Get;sca.analysis.FileLevel.ceph-master.src.rgw.rgw_rest_usage.cc.RGWOp_Usage_Delete.RGWOp_Usage_Get;44;9;35;0;9;0; 1; 2;0.00;[];[];[];
RGWOp_User_Create;sca.analysis.FileLevel.ceph-master.src.rgw.rgw_rest_user.cc.RGWOp_Caps_Add.RGWOp_Caps_Remove.RGWOp_Key_Create.RGWOp_Key_Remove.RGWOp_Quota_Info.RGWOp_Quota_Set.RGWOp_Subuser_Create.RGWOp_Subuser_Modify.RGWOp_Subuser_Remove.RGWOp_User_Create;  140; 22; 117;1; 33;0; 7;28;0.01;[];[];[];
RGWOp_User_Info;sca.analysis.FileLevel.ceph-master.src.rgw.rgw_rest_user.cc.RGWOp_Caps_Add.RGWOp_Caps_Remove.RGWOp_Key_Create.RGWOp_Key_Remove.RGWOp_Quota_Info.RGWOp_Quota_Set.RGWOp_Subuser_Create.RGWOp_Subuser_Modify.RGWOp_Subuser_Remove.RGWOp_User_Create.RGWOp_User_Info;45; 12;30;3;9;0; 1; 2;0.10;[];[];[];
RGWOp_User_List;sca.analysis.FileLevel.ceph-master.src.rgw.rgw_rest_user.cc.RGWOp_Caps_Add.RGWOp_Caps_Remove.RGWOp_Key_Create.RGWOp_Key_Remove.RGWOp_Quota_Info.RGWOp_Quota_Set.RGWOp_Subuser_Create.RGWOp_Subuser_Modify.RGWOp_Subuser_Remove.RGWOp_User_Create.RGWOp_User_Info.RGWOp_User_List;26;6;20;0;4;0; 1; 1;0.00;[];[];[];
RGWOp_User_Remove;sca.analysis.FileLevel.ceph-master.src.rgw.rgw_rest_user.cc.RGWOp_Caps_Add.RGWOp_Caps_Remove.RGWOp_Key_Create.RGWOp_Key_Remove.RGWOp_Quota_Info.RGWOp_Quota_Set.RGWOp_Subuser_Create.RGWOp_Subuser_Modify.RGWOp_Subuser_Remove.RGWOp_User_Create.RGWOp_User_Info.RGWOp_User_List.RGWOp_User_Modify.RGWOp_User_Remove;41; 10;30;1;8;0; 2; 7;0.03;[];[];[];
RGWOp_ZoneConfig_Get;sca.analysis.FileLevel.ceph-master.src.rgw.rgw_rest_config.h.RGWHandler_Config.RGWOp_ZoneConfig_Get;30;4;26;1;4;0; 1; 2;0.04;[];[];[];
RGWOp_ZoneGroupMap_Get;sca.analysis.FileLevel.ceph-master.src.rgw.rgw_rest_config.h.RGWHandler_Config.RGWOp_ZoneConfig_Get.RGWOp_ZoneGroupMap_Get;49;3;46;0;5;0; 1; 4;0.00;[];[];[];
RGWOptionsCORS;sca.analysis.FileLevel.ceph-master.src.rgw.rgw_op.h.RGWAbortMultipart.RGWBulkDelete.RGWBulkDelete::Deleter.RGWBulkUploadOp.RGWBulkUploadOp::AlignedStreamGetter.RGWBulkUploadOp::DecoratedStreamGetter.RGWBulkUploadOp::fail_desc_t.RGWBulkUploadOp::StreamGetter.RGWCompleteMultipart.RGWConfigBucketMetaSearch.RGWCopyObj.RGWCreateBucket.RGWDefaultResponseOp.RGWDelBucketMetaSearch.RGWDeleteBucket.RGWDeleteBucketPolicy.RGWDeleteBucketPublicAccessBlock.RGWDeleteBucketReplication.RGWDeleteBucketTags.RGWDeleteBucketWebsite.RGWDeleteCORS.RGWDeleteLC.RGWDeleteMultiObj.RGWDeleteObj.RGWDeleteObjTags.RGWGetACLs.RGWGetBucketLocation.RGWGetBucketLogging.RGWGetBucketMetaSearch.RGWGetBucketObjectLock.RGWGetBucketPolicy.RGWGetBucketPolicyStatus.RGWGetBucketPublicAccessBlock.RGWGetBucketReplication.RGWGetBucketTags.RGWGetBucketVersioning.RGWGetBucketWebsite.RGWGetClusterStat.RGWGetCORS.RGWGetCrossDomainPolicy.RGWGetHealthCheck.RGWGetLC.RGWGetObj.RGWGetObj_CB.RGWGetObj_Filter.RGWGetObjLayout.RGWGetObjLegalHold.RGWGetObjRetention.RGWGetObjTags.RGWGetRequestPayment.RGWGetUsage.RGWHandler.RGWInfo.RGWInitMultipart.RGWListBucket.RGWListBucketMultiparts.RGWListBuckets.RGWListMultipart.RGWOp.RGWOptionsCORS;19;2;17;0;1;0; 1; 1;0.00;[];[];[];
RGWOptionsCORS_ObjStore_S3;sca.analysis.FileLevel.ceph-master.src.rgw.rgw_rest_s3.h.rgw::auth::s3::AWSBrowserUploadAbstractor.rgw::auth::s3::AWSEngine.rgw::auth::s3::AWSEngine::VersionAbstractor.rgw::auth::s3::AWSGeneralAbstractor.rgw::auth::s3::AWSGeneralBoto2Abstractor.rgw::auth::s3::LDAPEngine.rgw::auth::s3::LocalEngine.rgw::auth::s3::S3AnonymousEngine.rgw::auth::s3::STSEngine.RGW_Auth_S3.RGWAbortMultipart_ObjStore_S3.RGWCompleteMultipart_ObjStore_S3.RGWConfigBucketMetaSearch_ObjStore_S3.RGWCopyObj_ObjStore_S3.RGWCreateBucket_ObjStore_S3.RGWDelBucketMetaSearch_ObjStore_S3.RGWDeleteBucket_ObjStore_S3.RGWDeleteBucketReplication_ObjStore_S3.RGWDeleteBucketTags_ObjStore_S3.RGWDeleteBucketWebsite_ObjStore_S3.RGWDeleteCORS_ObjStore_S3.RGWDeleteLC_ObjStore_S3.RGWDeleteMultiObj_ObjStore_S3.RGWDeleteObj_ObjStore_S3.RGWDeleteObjTags_ObjStore_S3.RGWGetACLs_ObjStore_S3.RGWGetBucketLocation_ObjStore_S3.RGWGetBucketLogging_ObjStore_S3.RGWGetBucketMetaSearch_ObjStore_S3.RGWGetBucketObjectLock_ObjStore_S3.RGWGetBucketPolicyStatus_ObjStore_S3.RGWGetBucketPublicAccessBlock_ObjStore_S3.RGWGetBucketReplication_ObjStore_S3.RGWGetBucketTags_ObjStore_S3.RGWGetBucketVersioning_ObjStore_S3.RGWGetBucketWebsite_ObjStore_S3.RGWGetCORS_ObjStore_S3.RGWGetLC_ObjStore_S3.RGWGetObj_ObjStore_S3.RGWGetObjLayout_ObjStore_S3.RGWGetObjLegalHold_ObjStore_S3.RGWGetObjRetention_ObjStore_S3.RGWGetObjTags_ObjStore_S3.RGWGetRequestPayment_ObjStore_S3.RGWGetUsage_ObjStore_S3.RGWHandler_Auth_S3.RGWHandler_REST_Bucket_S3.RGWHandler_REST_Obj_S3.RGWHandler_REST_S3.RGWHandler_REST_Service_S3.RGWInitMultipart_ObjStore_S3.RGWListBucket_ObjStore_S3.RGWListBucket_ObjStore_S3v2.RGWListBucketMultiparts_ObjStore_S3.RGWListBuckets_ObjStore_S3.RGWListMultipart_ObjStore_S3.RGWOptionsCORS_ObjStore_S3; 7;1; 6;0;1;0; 1; 1;0.00;[];[];[];
RGWOptionsCORS_ObjStore_SWIFT;sca.analysis.FileLevel.ceph-master.src.rgw.rgw_rest_swift.h.RGWBulkDelete_ObjStore_SWIFT.RGWBulkUploadOp_ObjStore_SWIFT.RGWCopyObj_ObjStore_SWIFT.RGWCreateBucket_ObjStore_SWIFT.RGWDeleteBucket_ObjStore_SWIFT.RGWDeleteObj_ObjStore_SWIFT.RGWFormPost.RGWFormPost::SignatureHelper.RGWGetACLs_ObjStore_SWIFT.RGWGetCrossDomainPolicy_ObjStore_SWIFT.RGWGetHealthCheck_ObjStore_SWIFT.RGWGetObj_ObjStore_SWIFT.RGWHandler_REST_Bucket_SWIFT.RGWHandler_REST_Obj_SWIFT.RGWHandler_REST_Service_SWIFT.RGWHandler_REST_SWIFT.RGWHandler_REST_SWIFT_Info.RGWHandler_SWIFT_CrossDomain.RGWHandler_SWIFT_HealthCheck.RGWInfo_ObjStore_SWIFT.RGWListBucket_ObjStore_SWIFT.RGWListBuckets_ObjStore_SWIFT.RGWOptionsCORS_ObjStore_SWIFT; 7;1; 6;0;1;0; 1; 1;0.00;[];[];[];
RGWOrderCallCR;sca.analysis.FileLevel.ceph-master.src.rgw.rgw_sync.h.RGWBackoffControlCR.RGWLastCallerWinsCR.RGWMetaSyncSingleEntryCR.RGWMetaSyncStatusManager.RGWOrderCallCR; 7;1; 6;0;1;0; 1; 1;0.00;[];[];[];
RGWOrphanSearch;sca.analysis.FileLevel.ceph-master.src.rgw.rgw_orphan.h.RGWOrphanSearch;  212; 44; 163;4; 32;0; 1; 5;0.02;[];[];['~log_iter_info   ', '~RGWOrphanSearch   ', '~RGWOrphanSearchStage   ', '~RGWOrphanSearchState   ', '~RGWOrphanStore   ', 'create', 'decode', 'decode', 'decode', 'decode', 'decode', 'decode', 'encode', 'encode', 'encode', 'encode', 'encode', 'encode', 'get_ioctx   ', 'log_iter_info', 'log_iter_info', 'operator=', 'operator=', 'operator=', 'operator=', 'operator=', 'operator=', 'operator=', 'RGWOrphanSearch', 'RGWOrphanSearch', 'RGWOrphanSearch', 'RGWOrphanSearchInfo', 'RGWOrphanSearchInfo', 'RGWOrphanSearchInfo   ', 'RGWOrphanSearchStage   ', 'RGWOrphanSearchStage', 'RGWOrphanSearchStage', 'RGWOrphanSearchStage', 'RGWOrphanSearchStage', 'RGWOrphanSearchState', 'RGWOrphanSearchState', 'RGWOrphanStore', 'RGWOrphanStore', 'RGWOrphanStore'];
RGWOTPCtl;sca.analysis.FileLevel.ceph-master.src.rgw.rgw_otp.h.RGWOTPCtl;  105; 15;90;0;7;0; 1; 1;0.00;[];[];['~GetParams   ', '~PutParams   ', '~RemoveParams   ', '~RGWOTPMetadataHandlerBase   ', 'GetParams   ', 'GetParams', 'GetParams', 'init', 'operator=', 'PutParams   ', 'PutParams', 'PutParams', 'RemoveParams   ', 'RemoveParams', 'RemoveParams', 'set_mtime', 'set_mtime', 'set_objv_tracker', 'set_objv_tracker', 'set_objv_tracker'];
RGWOTPMetadataHandler;sca.analysis.FileLevel.ceph-master.src.rgw.rgw_otp.cc.RGWOTPMetadataHandler;  100; 22;78;0; 10;0; 1; 3;0.00;[];[];['[unnamed]   ', '[unnamed]   ', '[unnamed]   ', '[unnamed]   ', '~RGWOTPMetadataHandler   ', '~RGWOTPMetadataObject   ', 'alloc   ', 'call', 'do_get', 'do_put', 'do_remove', 'dump', 'get_devs   ', 'get_meta_obj', 'get_type   ', 'init', 'init', 'operator=', 'operator=', 'operator=', 'operator=', 'read_all', 'remove_all', 'RGWOTPCtl', 'RGWOTPMetadataHandler   ', 'RGWOTPMetadataHandler', 'RGWOTPMetadataHandler', 'RGWOTPMetadataObject', 'RGWOTPMetadataObject', 'Svc', 'Svc   '];
RGWOTPMetadataHandlerBase;sca.analysis.FileLevel.ceph-master.src.rgw.rgw_otp.h.RGWOTPCtl.RGWOTPMetadataHandlerBase; 7;0; 7;0;1;0; 1; 1;0.00;[];[];[];
RGWOTPMetadataObject;sca.analysis.FileLevel.ceph-master.src.rgw.rgw_otp.cc.RGWOTPMetadataHandler.RGWOTPMetadataObject;20;3;17;0;3;0; 1; 1;0.00;[];[];[];
RGWPeriod;sca.analysis.FileLevel.ceph-master.src.rgw.rgw_zone.h.RGWPeriod;  719; 75; 613; 39; 13;0; 3;31;0.06;[];[];['~RGWDefaultSystemMetaObjInfo   ', '~RGWNameToId   ', '~RGWPeriod   ', '~RGWPeriodMap   ', '~RGWRealm   ', '~RGWRegionMap   ', '~RGWSystemMetaObj   ', '~RGWZone   ', '~RGWZoneGroup   ', '~RGWZoneGroupMap   ', '~RGWZoneGroupPlacementTarget   ', '~RGWZoneParams   ', 'clear_current_period_and_epoch   ', 'clear_id   ', 'decode', 'decode', 'decode', 'decode', 'decode', 'decode', 'decode', 'decode', 'decode', 'decode', 'decode', 'decode', 'decode', 'decode', 'decode', 'decode', 'decode', 'decode', 'decode', 'decode', 'decode', 'decode', 'decode', 'decode', 'decode', 'decode', 'decode', 'decode', 'decode', 'delete_default   ', 'encode', 'encode', 'encode', 'encode', 'encode', 'encode', 'encode', 'encode', 'encode', 'encode', 'encode', 'encode', 'encode', 'encode', 'encode', 'encode', 'encode', 'encode', 'encode', 'encode', 'encode', 'encode', 'encode', 'encode', 'encode', 'encode', 'encode', 'encode', 'encode', 'exists', 'find', 'get_all   ', 'get_compression_type', 'get_config   ', 'get_config   ', 'get_current_period   ', 'get_data_extra_pool   ', 'get_data_pool', 'get_default_oid', 'get_epoch   ', 'get_epoch   ', 'get_head_data_pool', 'get_id   ', 'get_id   ', 'get_map   ', 'get_master_zone   ', 'get_name   ', 'get_names_oid_prefix   ', 'get_placement', 'get_predecessor   ', 'get_predefined_name', 'get_realm   ', 'get_realm_epoch   ', 'get_standard   ', 'get_sync_status   ', 'is_master_zonegroup   ', 'is_single_zonegroup   ', 'operator=', 'operator=', 'operator=', 'operator=', 'operator=', 'operator=', 'operator=', 'operator=', 'operator=', 'operator=', 'operator=', 'operator=', 'operator=', 'operator=', 'operator=', 'operator=', 'remove_storage_class', 'reset   ', 'RGWDefaultSystemMetaObjInfo', 'RGWDefaultSystemMetaObjInfo', 'RGWDefaultSystemMetaObjInfo   ', 'RGWDefaultZoneGroupInfo', 'RGWDefaultZoneGroupInfo   ', 'RGWNameToId   ', 'RGWNameToId', 'RGWNameToId', 'RGWPeriod', 'RGWPeriod', 'RGWPeriod   ', 'RGWPeriod', 'RGWPeriodConfig   ', 'RGWPeriodConfig', 'RGWPeriodConfig', 'RGWPeriodLatestEpochInfo   ', 'RGWPeriodLatestEpochInfo', 'RGWPeriodMap', 'RGWPeriodMap', 'RGWPeriodMap   ', 'RGWRealm', 'RGWRealm   ', 'RGWRealm', 'RGWRealm', 'RGWRealm', 'RGWRealm', 'RGWRegionMap   ', 'RGWRegionMap', 'RGWRegionMap', 'RGWSystemMetaObj   ', 'RGWSystemMetaObj', 'RGWSystemMetaObj', 'RGWSystemMetaObj', 'RGWSystemMetaObj', 'RGWSystemMetaObj', 'RGWZone   ', 'RGWZone', 'RGWZone', 'RGWZoneGroup', 'RGWZoneGroup', 'RGWZoneGroup', 'RGWZoneGroup', 'RGWZoneGroup', 'RGWZoneGroupMap', 'RGWZoneGroupMap', 'RGWZoneGroupMap   ', 'RGWZoneGroupPlacementTarget', 'RGWZoneGroupPlacementTarget', 'RGWZoneParams   ', 'RGWZoneParams', 'RGWZoneParams', 'RGWZoneParams', 'RGWZoneParams', 'RGWZonePlacementInfo   ', 'RGWZonePlacementInfo', 'RGWZonePlacementInfo', 'RGWZoneStorageClass   ', 'RGWZoneStorageClass', 'RGWZoneStorageClasses   ', 'RGWZoneStorageClasses', 'set_bucket_quota', 'set_epoch', 'set_id', 'set_id', 'set_name', 'set_predecessor', 'set_realm_id', 'set_storage_class', 'set_user_quota', 'storage_class_exists', 'syncs_from', 'update   ', 'update_master', 'update_name   ', 'use_current_period   ', 'valid_placement'];
RGWPeriodHistory;sca.analysis.FileLevel.ceph-master.src.rgw.rgw_period_history.h.RGWPeriodHistory;  110; 19;64; 28;3;0; 1; 1;0.44;[];[];['~Puller   ', 'Cursor   ', 'Cursor', 'Cursor', 'get_epoch   ', 'get_error   ', 'next   ', 'prev   ', 'pull', 'Puller'];
RGWPeriodHistory::Cursor;sca.analysis.FileLevel.ceph-master.src.rgw.rgw_period_history.h.RGWPeriodHistory.RGWPeriodHistory::Cursor;34;9;23;3;1;0; 1; 1;0.13;[];[];[];
RGWPeriodHistory::History;sca.analysis.FileLevel.ceph-master.src.rgw.rgw_period_history.cc.RGWPeriodHistory::History;23;1;22;0;3;0; 1; 1;0.00;[];[];['[unnamed]   ', '[unnamed]   ', '~Impl   ', '~NewestEpochLess   ', '~RGWPeriodHistory   ', 'attach', 'attach', 'contains', 'get', 'get', 'get_current   ', 'get_current   ', 'get_newest_epoch   ', 'get_oldest_epoch   ', 'get_period   ', 'get_predecessor_id   ', 'has_prev   ', 'History   ', 'History', 'Impl', 'insert', 'insert', 'insert_locked', 'lookup', 'lookup', 'make_cursor', 'merge', 'operator<', 'operator=', 'operator==', 'RGWPeriodHistory'];
RGWPeriodHistory::Puller;sca.analysis.FileLevel.ceph-master.src.rgw.rgw_period_history.h.RGWPeriodHistory.RGWPeriodHistory::Cursor.RGWPeriodHistory::Puller; 6;1; 5;0;0;0; 0; 0;0.00;[];[];[];
RGWPeriodPuller;sca.analysis.FileLevel.ceph-master.src.rgw.rgw_period_puller.h.RGWPeriodPuller;75;3;65;7; 31;3;12;24;0.11;[];[];['~RGWPeriodPuller   ', 'operator=', 'RGWPeriodPuller', 'RGWPeriodPuller'];
RGWPeriodPusher;sca.analysis.FileLevel.ceph-master.src.rgw.rgw_period_pusher.h.RGWPeriodPusher;  174; 26; 130; 23; 23;2; 5;17;0.18;[];[];['operator=', 'RGWPeriodPusher'];
RGWPeriodPusher::CRThread;sca.analysis.FileLevel.ceph-master.src.rgw.rgw_period_pusher.cc.PushAllCR.PushAndRetryCR.RGWPeriodPusher::CRThread;26;1;24;1;9;0; 1; 1;0.04;[];[];[];
RGWPolicyCondition;sca.analysis.FileLevel.ceph-master.src.rgw.rgw_policy_s3.cc.RGWPolicyCondition;35;5;30;0;7;0; 2; 4;0.00;[];[];['[unnamed]   ', '[unnamed]   ', '[unnamed]   ', '[unnamed]   ', '[unnamed]   ', '[unnamed]   ', '[unnamed]   ', '[unnamed]   ', '[unnamed]   ', '[unnamed]   ', '[unnamed]   ', '[unnamed]   ', '[unnamed]   ', '[unnamed]   ', 'add_condition', 'add_var', '~RGWPolicyCondition   ', '~RGWPolicyCondition_StrEqual   ', '~RGWPolicyCondition_StrStartsWith   ', 'check', 'check', 'check', 'check', 'check', 'from_json', 'get_value', 'get_var', 'match_policy_vars', 'operator=', 'operator=', 'operator=', 'operator=', 'operator=', 'RGWPolicyCondition   ', 'RGWPolicyCondition_StrEqual', 'RGWPolicyCondition_StrEqual', 'RGWPolicyCondition_StrEqual   ', 'RGWPolicyCondition_StrStartsWith', 'RGWPolicyCondition_StrStartsWith', 'RGWPolicyCondition_StrStartsWith   ', 'set_expires', 'set_vals'];
RGWPolicyCondition_StrEqual;sca.analysis.FileLevel.ceph-master.src.rgw.rgw_policy_s3.cc.RGWPolicyCondition.RGWPolicyCondition_StrEqual;10;0;10;0;7;0; 2; 2;0.00;[];[];[];
RGWPolicyCondition_StrStartsWith;sca.analysis.FileLevel.ceph-master.src.rgw.rgw_policy_s3.cc.RGWPolicyCondition.RGWPolicyCondition_StrEqual.RGWPolicyCondition_StrStartsWith;10;0;10;0;7;0; 2; 2;0.00;[];[];[];
RGWPolicyEnv;sca.analysis.FileLevel.ceph-master.src.rgw.rgw_policy_s3.h.RGWPolicy.RGWPolicyEnv;35;5;30;0;8;0; 1; 2;0.00;[];[];[];
RGWPostObj_ObjStore;sca.analysis.FileLevel.ceph-master.src.rgw.rgw_rest.h.RESTArgs.RGWAbortMultipart_ObjStore.RGWBulkDelete_ObjStore.RGWBulkUploadOp_ObjStore.RGWCompleteMultipart_ObjStore.RGWCopyObj_ObjStore.RGWCreateBucket_ObjStore.RGWDeleteBucket_ObjStore.RGWDeleteBucketReplication_ObjStore.RGWDeleteCORS_ObjStore.RGWDeleteLC_ObjStore.RGWDeleteMultiObj_ObjStore.RGWDeleteObj_ObjStore.RGWGetACLs_ObjStore.RGWGetBucketObjectLock_ObjStore.RGWGetBucketReplication_ObjStore.RGWGetBucketTags_ObjStore.RGWGetCORS_ObjStore.RGWGetCrossDomainPolicy_ObjStore.RGWGetHealthCheck_ObjStore.RGWGetLC_ObjStore.RGWGetObj_ObjStore.RGWGetObjLegalHold_ObjStore.RGWGetObjRetention_ObjStore.RGWGetObjTags_ObjStore.RGWGetUsage_ObjStore.RGWHandler_REST.RGWInfo_ObjStore.RGWInitMultipart_ObjStore.RGWListBucket_ObjStore.RGWListBucketMultiparts_ObjStore.RGWListBuckets_ObjStore.RGWListMultipart_ObjStore.RGWOptionsCORS_ObjStore.RGWPostObj_ObjStore;  362; 57; 291; 20; 22;1; 3;12;0.07;[];[];[];
